Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Continent
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,170216241.1,185849535.4,194949512.6,175757893.9,194774513.1,213235294.1,228705882.4,250176470.6,229750000.0,249300000.0,267800000.0,282050000.0,285380952.4,307047619.0,433954545.5,494791666.7,454440000.0,449880000.0,507080000.0,530440000.0,603200000.0,570357107.1,482000000.0,489333333.3,437631605.3,453488372.1,504651139.5,354591846.9,413799990.0,379779389.7,396582263.3,348533094.8,373573141.5,454101382.5,540874934.2,621626785.9,705406001.4,749138009.6,717530683.2,694754988.3,712667896.7,712167450.2,726131434.7,743063950.3,787814379.2,824880550.3,2379817991.0,2730971595.0,3025187433.0,3165663153.0,3432912517.0,3691384318.0,4063088536.0,4167800929.0,4127660152.0,4279840194.0,4482697337.0,4748174334.0,4787636998.0,5173760192.0,5471256595.0,8041362110.0,14718388489.0,16918503597.0,24662709832.0,South America
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1093432780325.0,1166232450158.0,1261142948235.0,1356475376143.0,1482593892873.0,1611497243981.0,1763379068928.0,1883767863914.0,2043305595057.0,2252164756856.0,2472351752906.0,2746785744350.0,3190539759999.0,3870418015727.0,4377486307751.0,4884197559213.0,5319434063684.0,6022080072395.0,7229254173814.0,8355728642469.0,9328366481070.0,9469804750496.0,9376036390679.0,9686285915250.0,10098746534234.0,10596810326464.0,12871282221512.0,14923330650923.0,16796441297839.0,17494368252472.0,19592605087713.0,20676762469984.0,22141754501799.0,22299634718529.0,23852769860430.0,26474870169753.0,26689298657111.0,26256013657064.0,26213249677353.0,27456861030446.0,28095358385203.0,27871346372992.0,29087762156088.0,32653648831586.0,36479616795557.0,38739967108319.0,41125462538928.0,45259229716493.0,48511546178933.0,45121580672152.0,47537047603466.0,51761995686417.0,51943717152964.0,52667085148263.0,53550117992137.0,49977567874626.0,50927970256186.0,53524059312875.0,56920619917132.0,57456170925405.0,55889737341875.0,62745314846357.0,65081334214972.0,68449582732271.0,71321142708251.0,Global
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1320796652.0,1383681651.0,1612346412.0,1935298266.0,2206466461.0,2435078534.0,2489845017.0,2692474989.0,2716964388.0,3189740055.0,3800766536.0,4476001946.0,5710090213.0,8030117556.0,9388695367.0,10048089558.0,12876366009.0,15719433719.0,18315136409.0,22526184533.0,28861857811.0,31055226089.0,32291215844.0,29907227184.0,33511383986.0,35699772166.0,41075396885.0,50622896163.0,59707404561.0,68790219178.0,76928784621.0,88959997900.0,104272507639.0,120354212475.0,135811771026.0,144652295364.0,159718183551.0,177353174850.0,168885443660.0,165768095392.0,171668891194.0,169404327617.0,166348866131.0,161385558802.0,169099768875.0,181569311742.0,193535442896.0,211596944504.0,219278749140.0,214047795659.0,228638668727.0,248513617677.0,262628865880.0,275696879835.0,291459995979.0,309385622601.0,320860317563.0,341273289534.0,361731070996.0,363074545072.0,344943149590.0,368954169749.0,358679533985.0,381043026174.0,406863396487.0,Asia
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,475650000.0,503300000.0,532450000.0,553500000.0,591100000.0,651050000.0,692150000.0,750950000.0,815450000.0,844400000.0,904400000.0,958450000.0,1030645362.0,1128299436.0,1243000000.0,1330050000.0,1589300000.0,1900700000.0,2393650000.0,2778900000.0,3184400000.0,3501800000.0,3619500000.0,3840550000.0,4029900000.0,4328300000.0,4706100000.0,5024800000.0,4892660944.0,4375896552.0,3734460117.0,3699381195.0,4122846905.0,4190773622.0,4105686899.0,4672346194.0,4798834459.0,5569178707.0,6163707533.0,6394090592.0,7186638029.0,7651162302.0,7858255413.0,8230391347.0,8869299234.0,9757012697.0,10917477066.0,12361257681.0,13881731876.0,14587496229.0,15839344592.0,17710275685.0,18528554398.0,18499729215.0,19756533972.0,20979791685.0,21717604952.0,23136247991.0,24067750760.0,24882225742.0,23352232484.0,28144331507.0,31426041807.0,34355805528.0,37093565854.0,North America
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,21923722128.0,22627709232.0,24599541749.0,28893534516.0,26878565172.0,30407034660.0,32971073893.0,32488675064.0,34994461970.0,38503260469.0,37181536760.0,40099504489.0,44564788726.0,54553562932.0,64257354957.0,72350863416.0,77585497906.0,89885368489.0,104622112018.0,114929806433.0,127259629230.0,127910339913.0,129278372852.0,128221978069.0,130635964995.0,137196640368.0,126219299823.0,134509036369.0,141558264239.0,144132297740.0,165447183505.0,180013449210.0,136844691210.0,142051421909.0,121514084286.0,141395905528.0,154688747451.0,161933433655.0,167620980707.0,168431404824.0,181929508087.0,175879852362.0,190891346466.0,216610034974.0,249571115303.0,288591119560.0,338993250533.0,404372280163.0,481623936903.0,475213799056.0,518754130152.0,573517854715.0,595155344078.0,667314194886.0,705465847008.0,674606540075.0,677200621773.0,735068264239.0,790373898773.0,811372254522.0,816029422839.0,924417463439.0,1002501492801.0,1060316071770.0,1145111349263.0,Global
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25650213280.0,18760386775.0,10621169291.0,11259647874.0,15062911617.0,22772394547.0,24150978347.0,24175764812.0,25890228430.0,23777026779.0,22134411297.0,23066883850.0,26757722429.0,35245317002.0,41836292157.0,45013119282.0,49583544860.0,59290621398.0,68472854617.0,62315996675.0,58975205417.0,62889007657.0,57548115904.0,59846265182.0,59606934501.0,50998893385.0,52650714172.0,56182782586.0,61667925219.0,61466721186.0,57959843541.0,69002365163.0,71196498671.0,85624153964.0,92983810329.0,Europe
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,273187200.0,271066000.0,281896800.0,294883400.0,325281200.0,353251800.0,368948600.0,369124200.0,367968800.0,391820400.0,331200000.0,362800000.0,371998958.4,466798973.0,565399321.5,681400000.0,879000000.0,947000000.0,974200000.0,1080600000.0,1383800000.0,1479400000.0,1474200000.0,1623600000.0,1816200000.0,2009400000.0,2318000000.0,2047200000.0,2613926800.0,2736243800.0,3096289800.0,3473562628.0,2257129792.0,1878253767.0,2167569046.0,2813313279.0,2907517604.0,3338949152.0,3723903724.0,4153725884.0,6813566099.0,6331970324.0,6205847214.0,5071947798.0,6087360684.0,7030149730.0,7638739123.0,9228637768.0,10432962635.0,11597002835.0,11859312725.0,13008746039.0,13708925477.0,14902488604.0,15146883498.0,14849629309.0,14069277526.0,15093357161.0,16403864618.0,15016090930.0,14508222518.0,20944387976.0,20253551921.0,19850585722.0,25224154991.0,North America
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,4886222555.0,5429812387.0,5780929203.0,6291568221.0,7379313742.0,9138292402.0,10016338179.0,11420392515.0,13235612079.0,14783674055.0,17286744154.0,19959731325.0,23116977148.0,23705883892.0,24141667188.0,21910365258.0,21242726264.0,21510643750.0,24778163812.0,27232016527.0,29799838597.0,30422508938.0,34478360679.0,34867307353.0,38857339125.0,40256233360.0,43307949890.0,46577614589.0,46833767124.0,47398564799.0,48784412624.0,49160204397.0,47275954429.0,53800068066.0,67636468625.0,85190469121.0,104015363080.0,113098237571.0,115604111412.0,140123326896.0,158228265916.0,130807441076.0,131898737241.0,141712804954.0,128470269690.0,135646053779.0,141128696412.0,125244126623.0,128983560865.0,143335098992.0,161184691014.0,164936682034.0,158468487754.0,183282685440.0,177002580544.0,213240316635.0,222722738926.0,Europe
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,306260916225.0,310008507776.0,313911312590.0,346365706999.0,392563890164.0,430308877039.0,444621188184.0,457223530082.0,484483207488.0,540875486627.0,588894280440.0,641994176451.0,723737238265.0,938397748328.0,1187466392277.0,1282306066098.0,1391936145591.0,1577372875197.0,1743913597447.0,2037399467560.0,2418911812100.0,2598578073247.0,2560513941782.0,2529265948627.0,2619007608002.0,2719865250359.0,2823853100366.0,2909861543471.0,3110722136868.0,3241152169495.0,3645927216630.0,3533597986123.0,3691700835593.0,3930672941449.0,4336867904121.0,4987838644608.0,5443873901964.0,5775060777837.0,5550058275544.0,5408483629656.0,5886134597367.0,5971610298684.0,6065783594229.0,6814152968103.0,8117388576253.0,9694745482585.0,11501210367684.0,14287515549914.0,17144385222962.0,16643733351018.0,20236974559593.0,23952863037041.0,25459767024750.0,26784320183316.0,27548963986383.0,25937609442669.0,26133021093477.0,28848700119389.0,30736778363829.0,31377057597390.0,30204027280205.0,35879316080995.0,37943329554312.0,39248258733754.0,40930410371533.0,Global
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,351708158291.0,358253053926.0,366133037975.0,404104501315.0,448836478412.0,493478093674.0,513160475037.0,526613635750.0,558019700222.0,623469617380.0,680890196524.0,734108845764.0,821457008938.0,1049797281267.0,1334586899751.0,1457921892242.0,1574304877597.0,1774626528581.0,1967805991725.0,2293033708912.0,2724029176548.0,3048463181129.0,2987463443946.0,2891343906447.0,2954421504963.0,3065625561562.0,3129827307260.0,3226370262089.0,3443662446583.0,3575944874123.0,4023618951995.0,3940581945912.0,4055225988619.0,4312830690302.0,4732703784532.0,5468651089214.0,5998025558914.0,6355345864750.0,6153791476492.0,5860973878548.0,6405155340978.0,6484814497363.0,6618829141641.0,7438042806499.0,8846940320932.0,10543932972659.0,12515819352846.0,15478384977818.0,18563872439706.0,18027421083675.0,21835069166670.0,25757259583861.0,27363548308330.0,28855638007107.0,29778753140211.0,28103757036548.0,28286257999425.0,31117686702334.0,33147599934552.0,34078219798939.0,32822847991827.0,38741335342415.0,41018485584726.0,42176516066439.0,43823204664494.0,Global
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,43419063136.0,45877820664.0,49352987755.0,54556943165.0,53949854635.0,60415096599.0,65247708355.0,66154805083.0,70107106201.0,78701759386.0,87493635542.0,88539617604.0,94690827264.0,109974660346.0,144311257154.0,169844078911.0,177485554718.0,193294226207.0,218539555257.0,250376887783.0,298604001457.0,423178214762.0,403272271570.0,348319967702.0,327545489759.0,338015025891.0,306447561122.0,316801281132.0,334041718237.0,335572228829.0,378601687959.0,408935889527.0,364500462510.0,383117739731.0,396481708932.0,481964529219.0,555977844458.0,582075639918.0,606351843938.0,452393909717.0,519433841270.0,513449125832.0,553708425099.0,624668567082.0,730301246172.0,849793999607.0,1015422269206.0,1190972724268.0,1419487216745.0,1383687732658.0,1598094607077.0,1804396546820.0,1903781283580.0,2071317823791.0,2229789153828.0,2166147593879.0,2153236905947.0,2268986582945.0,2410821570723.0,2701162201549.0,2618820711623.0,2862019261420.0,3075156030414.0,2928257332686.0,2892794292961.0,Global
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,12401501562.0,13314688265.0,14222416056.0,15145197245.0,16626632979.0,17977186458.0,19605545864.0,19795254778.0,21047483665.0,23960732154.0,32356563895.0,30392833456.0,34167082609.0,37107988873.0,52754115654.0,61046682875.0,73441255543.0,79020486261.0,87129172585.0,106209035626.0,134446628565.0,245479636363.0,224352153459.0,171851407629.0,148714761041.0,149360272178.0,138015634707.0,142226241237.0,148184197594.0,143853282362.0,159019516930.0,170036291239.0,165355540082.0,175244559142.0,190983317299.0,267309715975.0,328495025650.0,344040187983.0,360890034245.0,203538006167.0,244290144682.0,243968067343.0,267621509349.0,302939673645.0,365116376581.0,428328538081.0,526645636948.0,609839841078.0,714771797909.0,669157586113.0,780580681565.0,888614216909.0,982900021355.0,1071507625598.0,1164584937018.0,1104888256132.0,1035761112333.0,1064701742325.0,1125278097800.0,1354444605559.0,1258453633593.0,1369357769887.0,1456880573684.0,1272526278005.0,1117411942662.0,Global
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,5667756628.0,7076465300.0,8337423313.0,9150684932.0,9333536370.0,10997590361.0,16273253012.0,25802409639.0,30463855422.0,37269156627.0,45808915663.0,51455719076.0,51400186343.0,72482337397.0,85518233419.0,90158449295.0,81052283384.0,84853700028.0,85289488375.0,79954072545.0,75929617558.0,84300174486.0,94451427877.0,106140727334.0,116621996217.0,128026966580.0,158006700302.0,176892143932.0,202132028723.0,227369679375.0,215748998610.0,95445547873.0,140001351215.0,165021012078.0,160446947785.0,195660611165.0,234772463824.0,256836875295.0,285868619196.0,364570515618.0,432216737775.0,510228634992.0,539580085612.0,755094157622.0,892969104563.0,917869913333.0,912524136718.0,890814755534.0,860854232686.0,931877364038.0,1015618744160.0,1042271532989.0,1119099871350.0,1059054842698.0,1186509691087.0,1319101183380.0,1371169301564.0,1396300098191.0,Asia
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,32210089126.0,33770973574.0,36454084444.0,41013144249.0,38511156901.0,43922137299.0,47199466538.0,47958244720.0,50737955948.0,56549175848.0,55838238709.0,59166992867.0,61397002691.0,74218080664.0,92798583949.0,110394883562.0,104542327193.0,114932944281.0,132428153011.0,144547135821.0,163659974896.0,171044356298.0,173616270817.0,174261955496.0,178151155469.0,188345895349.0,167903128340.0,174071596504.0,185616296523.0,192290816881.0,220760378326.0,240280810058.0,199752948696.0,208450829815.0,205686474260.0,213387328224.0,225163634247.0,235602062646.0,242820470788.0,249682494927.0,275642026140.0,269901710173.0,286409984261.0,322063889070.0,365260518035.0,421453301120.0,488333978646.0,580840387766.0,704715418836.0,714530146545.0,817513925512.0,915782329911.0,920881262225.0,999810198193.0,1065204216810.0,1061259337747.0,1117475793615.0,1204284840620.0,1285543472923.0,1346717595990.0,1360367078030.0,1492661491533.0,1618275456731.0,1655731054681.0,1775382350299.0,Global
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,251195796.8,256330852.2,356287012.6,459975486.2,584702952.7,617619437.2,761514559.7,821507936.5,854849069.8,765647870.4,833255280.1,922269212.6,1007205928.0,1178261297.0,1385124213.0,1573742113.0,1601050083.0,1668684324.0,1891002698.0,2252620408.0,2802206152.0,3032411027.0,3422733202.0,4466350656.0,5928791505.0,5486921247.0,5920369790.0,6565667053.0,6690228372.0,7001175623.0,7708454412.0,7084800892.0,6846377563.0,6979788334.0,7491649456.0,7314967866.0,6684225641.0,7931193222.0,7431257411.0,,,Europe
India,IND,GDP (current US$),NY.GDP.MKTP.CD,37029883876.0,39232435784.0,42161481858.0,48421923459.0,56480289941.0,59556105229.0,45581230504.0,50134942204.0,53085455871.0,58447995017.0,62422483055.0,67351404352.0,71464700667.0,85517673173.0,99526597934.0,98473832017.0,102716451980.0,121486641441.0,137302319829.0,152995442498.0,186328579302.0,193491368446.0,200715624831.0,218262146413.0,212157645178.0,232511554840.0,248985994041.0,279033584092.0,296589670896.0,296042052945.0,320979026420.0,270105341879.0,288208070278.0,279295648983.0,327274843459.0,360281909643.0,392896866205.0,415867563593.0,421351317225.0,458821052616.0,468395521654.0,485440139204.0,514939140319.0,607700687237.0,709152728831.0,820383763511.0,940259888788.0,1216736438835.0,1198895139006.0,1341888016995.0,1675615519485.0,1823051829895.0,1827637590410.0,1856721507622.0,2039126479155.0,2103588360045.0,2294796885663.0,2651474262755.0,2702929641649.0,2835606256558.0,2674851578587.0,3167270623260.0,3346107287731.0,3638489096034.0,3909891533858.0,Asia
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Global
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1998550222.0,2151772980.0,2329372972.0,2505073358.0,2851091646.0,3035655794.0,3198820904.0,3445739915.0,3378701147.0,3902721632.0,4395995086.0,5098250287.0,6318060582.0,7481173066.0,7896860615.0,9483808362.0,9453756015.0,11248340431.0,14647996074.0,18319334300.0,21747855640.0,20670190138.0,21474752962.0,20766047764.0,20106648455.0,21270013326.0,28714571852.0,33920518493.0,37772896221.0,39238392678.0,49305632408.0,49787501584.0,55918538121.0,52417477614.0,57097656066.0,69139823232.0,75790786290.0,82856648758.0,90199410116.0,98893958263.0,100207610430.0,109346669230.0,128596035288.0,164670771260.0,194372115041.0,211876989656.0,232180617162.0,270079279420.0,275447471451.0,236443115854.0,221732824603.0,240975871047.0,226921827888.0,242924245719.0,266490442124.0,302101388556.0,305431252709.0,348355212569.0,395780319817.0,407211793801.0,436009027819.0,530394123830.0,548341794599.0,567372737459.0,609157459747.0,Europe
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,4199134390.0,4426949095.0,4693566416.0,4928628018.0,5379845648.0,6197319929.0,6789938672.0,7555383690.0,8623172960.0,9743089607.0,10976245154.0,13731802833.0,17153463263.0,27081698250.0,46209092072.0,51776222350.0,68055295081.0,80600122702.0,77994316621.0,90391877326.0,94362275580.0,100499312750.0,125948756439.0,156365156618.0,162276728620.0,180183629600.0,209094561833.0,134009995923.0,123057861334.0,120496362916.0,124813263926.0,131637664958.0,119768691217.0,63743623232.0,71841461173.0,96419225744.0,120403931885.0,113919163421.0,110276913363.0,113848450088.0,109591707802.0,126878750296.0,128626917504.0,151911222119.0,187754571248.0,224970371325.0,265602187404.0,349736591832.0,406070949554.0,414059094949.0,487069570464.0,629082257472.0,644019315004.0,500399839840.0,462284793281.0,409191686497.0,478618064871.0,510239893418.0,411903303606.0,347988400958.0,280934329280.0,407350685583.0,422662261526.0,457510482317.0,475252089215.0,Asia
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1537252193.0,1671960965.0,1784174541.0,1805901510.0,2136408198.0,2335785506.0,2530306096.0,2551522656.0,2896598841.0,3007758797.0,3281318687.0,3865346535.0,4113848002.0,5134367778.0,11516762614.0,13458516763.0,17754825601.0,19838130715.0,23762275652.0,37816457839.0,52569000000.0,37823000000.0,42382333333.0,40712903226.0,46938387097.0,48425161290.0,47264516129.0,56774193548.0,62684516129.0,65831935484.0,180408064516.0,407796349.7,553671957.7,1031944881.0,3991349283.0,12894029888.0,10433698621.0,20764857056.0,20617405044.0,36881601584.0,48364250944.0,36176430129.0,32928454672.0,21921569479.0,36633669269.0,50065104668.0,65147051918.0,88837057320.0,131614434154.0,111657580326.0,138516722650.0,185749664444.0,218002476129.0,234637675129.0,228415656175.0,166774104959.0,166743557748.0,187217660051.0,227367469034.0,233636097800.0,180898797517.0,209691945713.0,287372232138.0,268881051644.0,279641257615.0,Asia
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,260984498.8,266711460.2,299309938.1,357240895.7,456206298.8,550150988.0,660663763.3,652609075.7,498365199.7,435659609.9,545115909.1,693679545.5,869002945.8,1194794186.0,1568154077.0,1456052700.0,1727845419.0,2285707749.0,2599627089.0,2953176971.0,3499616683.0,3615094820.0,3318714326.0,2862634164.0,2964568006.0,3088359967.0,4129080094.0,5713281235.0,6320093411.0,5870854233.0,6694851159.0,7151260062.0,7328497599.0,6435952174.0,6612804056.0,7372640169.0,7686566105.0,7716781803.0,8637732542.0,9107644691.0,9140168922.0,8323401820.0,9416199700.0,11564687742.0,13963943244.0,17146410561.0,17671649843.0,21960110030.0,18247921360.0,13212543838.0,13922711577.0,15394005872.0,14943757823.0,16244319959.0,18052183515.0,17700486957.0,21083713310.0,25060086488.0,26677652544.0,24985687022.0,22034665041.0,26234872402.0,29166102877.0,31677891897.0,33255181469.0,Europe
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,3070585807.0,3708586471.0,2966154031.0,3535949089.0,4024344853.0,4329084429.0,4703300098.0,4762386783.0,5458427928.0,6297852761.0,7406712876.0,7052544000.0,9222557539.0,11902574259.0,17172607138.0,16141767373.0,15956349550.0,18257113904.0,17701286907.0,22609741060.0,25395256478.0,26882009819.0,29255285401.0,32675755462.0,30645607293.0,28905736367.0,35834154874.0,43049543635.0,52650948910.0,52443479454.0,62016729541.0,70998755007.0,79457685757.0,79855877174.0,90740103829.0,105497418059.0,115116595545.0,119459826347.0,120547409279.0,121417185062.0,136512300542.0,135002039613.0,125332331884.0,131408914824.0,140047984605.0,147519922009.0,158900547825.0,184681214673.0,221231658863.0,213403181853.0,239679036634.0,268094998225.0,263589172712.0,298478070673.0,315017088117.0,303469434072.0,321940971558.0,358451839053.0,376299083108.0,400645216359.0,410768352658.0,489851549972.0,525181008026.0,512184638999.0,540379921262.0,Asia
